0,0,-285.4248,-284.7268,-280.2651,-9.747158,-284.2288,-304.0929,-273.9417,-92.03686,44.34519,82.45701,-32.64386,-221.6408,-332.9315,-282.161,-284.8523,-278.9003,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,-268.9822,-263.3638,80.27017,-99.80318,1.180236,3.210623E-05,0.1306226,0.6518655,0.6471283,0.1301466,0.2627959,-0.5388532,-0.1280075,0.4455349,-0.1204465,0.1130332,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1,10,-297.6881,-297.3007,-290.8502,-9.381759,-291.1082,-312.9786,-279.6833,-93.41612,45.83158,82.33394,-35.37342,-231.3486,-344.2389,-293.0222,-292.4831,-280.1055,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1,10,-275.5655,-267.4437,77.38935,-102.6433,-1.052213,-1.104448,0.5224213,0.3911116,-0.6470978,-0.3849344,-0.6569737,-1.212389,-2.729029E-05,0.5568985,-1.084029,-0.452091,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
2,20,-296.0049,-289.7343,-298.6043,-9.747158,-307.1602,-324.9496,-285.6801,-91.78609,47.19411,81.34938,-38.22167,-225.6752,-334.3599,-298.2738,-303.6907,-298.907,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2,20,-270.8632,-271.9184,78.43693,-101.6105,-0.7895716,3.210623E-05,0.1306226,-2.247436E-05,1.035397,-0.5137045,-0.2627895,0.1346808,0.2559364,0.1114439,-0.2408942,-0.2260407,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
3,30,-322.4552,-314.5238,-322.2362,-10.23436,-323.9363,-324.8262,-278.5349,-86.01826,47.81344,83.68771,-29.08356,-215.0849,-333.8838,-311.5222,-314.183,-321.9269,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,3,30,-286.7168,-289.4225,75.29416,-103.6761,0.1296722,0.859076,-0.2611745,0.3911116,-0.6470978,-0.6424745,3.210623E-06,0.1346808,0.2559364,0.4455349,1.605311E-06,6.421245E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
4,40,-319.209,-320.9328,-321.99,-9.62536,-308.3671,-310.8806,-272.1554,-92.41302,42.23947,80.11868,-26.47267,-216.976,-339.954,-307.9416,-303.4523,-318.5522,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,4,40,-296.7932,-299.688,77.91309,-101.9978,0.2609923,0.7363531,0.5224213,-0.9126613,1.605311E-05,0.6452276,-0.1313915,0.5388019,0.1279546,-0.2226471,1.605311E-06,6.421245E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
5,50,-299.732,-303.8824,-302.543,-9.016359,-284.5909,-292.7389,-266.5414,-92.78918,42.23947,83.3185,-25.99796,-222.3973,-348.6428,-310.6867,-305.2407,-297.9429,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,5,50,-283.6267,-283.2368,76.34173,-104.5798,0.1296722,-0.613566,-0.6529716,-2.247436E-05,-0.6470978,-0.6424745,3.210623E-06,-0.5388532,-0.2559894,-0.445376,-0.1204465,-0.3390674,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
6,60,-307.7873,-306.4218,-295.5273,-9.381759,-285.0737,-308.4123,-279.5557,-100.5632,39.14282,81.59552,-29.67694,-222.3973,-336.3833,-285.3836,-277.6985,-297.0992,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,6,60,-291.4191,-290.0805,76.99646,-101.8687,0.2609923,-0.2454682,0.1306226,0.9126195,-0.517676,0.2589166,-0.7883716,-0.2694403,-2.729029E-05,8.026557E-05,-0.1204465,-1.130242,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
7,70,-285.7855,-283.0835,-273.4956,-10.72156,-283.0219,-312.9786,-278.1522,-94.67,43.10653,80.24174,-36.91622,-228.3228,-340.6682,-285.5029,-282.5869,-274.3205,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,7,70,-295.9871,-290.3437,76.86551,-104.7088,-0.001648655,-0.1227485,2.407967E-05,-2.247436E-05,0.5177065,-0.9000146,0.5255854,0.6735084,-0.1280075,-0.1112834,-0.361342,6.421245E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
8,80,-299.2511,-294.0876,-289.3732,-9.381759,-298.7118,-316.3108,-280.3212,-92.03687,45.33612,83.68771,-34.30533,-220.3801,-330.7891,-285.9803,-287.833,-293.4835,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,8,80,-287.2542,-282.7104,74.37753,-103.2888,-0.3956097,-0.1227485,-0.1305744,-0.130393,-0.1294074,0.001376554,3.210623E-06,-0.5388532,0.3839166,8.026557E-05,0.6022406,0.2260567,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
9,90,-296.2454,-292.2737,-290.7271,-9.381759,-294.2462,-301.131,-273.5589,-91.28455,43.97355,81.10324,-29.55826,-213.572,-322.9335,-292.5448,-291.41,-299.5097,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,9,90,-284.9702,-285.7374,76.34173,-105.3543,-0.1329687,0.3681332,2.407967E-05,-0.391147,0.1294379,0.001376554,-0.7883716,-0.5388532,-0.7679151,-0.3340123,-0.1204465,0.5651306,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
