0,0,-1841.291,-1792.33,-1820.189,-1808.885,-1751.422,-1841.276,-1654.46,-519.4821,280.4335,495.6036,-183.4818,-1310.888,-1897.859,-1699.174,-1808.783,-1876.126,25,25,25,25,24,25,25,24,24,24,24,25,25,25,25,25,0,0,-1946.324,-1960.884,469.705,-663.9538,-0.001642233,-0.2454425,-1.44478E-05,0.2607507,-0.1294491,-1.543865,0.5255629,-0.2694258,-0.6399189,0.8909558,0.2400085,-0.1130396,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1,10,-1848.024,-1824.133,-1775.643,-1823.85,-1743.09,-1751.664,-1638.521,-524.1215,287.9893,511.6027,-161.764,-1342.121,-1964.034,-1885.339,-1876.074,-1796.25,25,25,25,25,24,25,25,24,24,24,24,25,25,25,25,25,1,10,-1839.174,-1861.276,479.0021,-656.0789,0.1296778,-0.9817635,0.2611842,1.694897,-0.5177161,1.160307,-0.6569961,-0.2694258,-0.1279931,0.3341311,-0.9642587,-0.5651402,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
2,20,-1861.489,-1800.19,-1848.739,-1780.901,-1768.689,-1894.228,-1675.373,-530.3908,264.0832,494.7421,-181.939,-1303.71,-1951.18,-1827.424,-1772.036,-1798.659,25,25,25,25,24,25,25,24,24,24,24,25,25,25,25,25,2,20,-1825.747,-1837.328,483.5853,-663.3083,0.7862799,-0.3681621,0.2611842,-3.210623E-06,-0.9059848,-2.058945,-0.2628087,-0.4041323,0.5119129,0.1114038,0.4808618,0.3390578,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
3,30,-1762.544,-1684.59,-1873.104,-1712.889,-1729.445,-1856.458,-1640.943,-524.3723,255.4126,494.9882,-208.1665,-1333.18,-2038.184,-1889.519,-1834.077,-1731.433,25,25,25,25,24,25,25,24,24,24,24,25,25,25,25,25,3,30,-1893.958,-1865.881,476.2523,-658.2736,0.5236397,0.6135982,-1.44478E-05,1.173389,-0.2588725,-0.5137036,1.18254,0.2694018,-0.2559749,0.3341311,0.1195816,0.7911584,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
4,40,-1903.808,-1940.337,-1874.335,-1879.574,-1897.652,-1799.803,-1631.89,-550.3275,278.2039,493.7576,-206.149,-1374.488,-2072.7,-1802.347,-1837.895,-1875.885,25,25,25,25,24,25,25,24,24,24,24,25,25,25,25,25,4,40,-1927.929,-1949.041,476.907,-664.2122,-0.6582451,-0.7363242,-0.130613,-1.173396,-0.5177161,-0.2561635,-1.926374E-05,-0.5388404,0.3839327,-0.4454145,-0.4825518,-0.5651402,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
5,50,-1938.193,-1909.382,-1869.166,-1926.659,-1849.231,-1859.297,-1699.474,-542.8041,279.5665,478.866,-236.4116,-1466.389,-2069.606,-1945.404,-1975.22,-1913.353,25,25,25,25,24,25,25,24,24,24,24,25,25,25,25,25,5,50,-1933.434,-1903.25,478.3474,-653.6262,-0.3956041,-0.1227228,-0.6530101,-0.1303802,1.423621,1.160307,0.1313755,1.347055,-0.511937,0.5568584,1.444276,0.2260343,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
6,60,-2023.913,-1988.464,-2090.452,-1941.016,-1910.09,-2163.357,-1806.335,-542.6788,243.6453,478.2507,-258.4854,-1437.057,-2126.446,-2059.443,-1976.413,-1854.32,25,25,25,25,24,25,25,24,24,24,24,25,25,25,25,25,6,60,-1825.613,-1840.091,482.5377,-666.9232,1.048921,-0.490885,-1.044807,-0.782265,-0.3882943,-0.9000142,-0.6569961,-0.1347193,-1.023863,-0.8908691,-0.6029786,-0.5651402,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
7,70,-2068.757,-2064.765,-1989.885,-1855.119,-1985.318,-1973.718,-1705.085,-585.1851,249.2193,484.8965,-202.5887,-1368.191,-2106.422,-1783.48,-1813.078,-1962.629,25,25,25,25,24,25,25,24,24,24,24,25,25,25,25,25,7,70,-1915.979,-1959.699,483.0615,-663.0502,-0.001642233,-1.349926,0.1305825,1.173389,0.1293961,0.9027669,-1.926374E-05,-0.1347193,-0.3839552,-1.113598,-0.9642587,-0.5651402,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
8,80,-1795.245,-1838.764,-1761.368,-1854.997,-1849.835,-1782.276,-1665.299,-567.2548,259.2524,471.728,-208.1665,-1387.709,-2024.259,-1750.88,-1800.074,-1853.838,25,25,25,25,24,25,25,24,24,24,24,25,25,25,25,25,8,80,-2005.27,-1966.542,482.4067,-656.9827,-1.446167,-0.490885,-0.6530133,-0.1304283,0.1293961,-1.157554,-0.2628087,-0.9429599,-0.511937,0.2227675,0.7217151,-0.3390899,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
9,90,-1841.892,-1828.848,-1834.464,-1851.469,-1799.844,-1869.665,-1725.488,-578.4142,235.8418,465.0822,-227.1548,-1414.271,-2046.516,-1856.322,-1877.744,-1787.093,25,25,25,25,24,25,25,24,24,24,24,25,25,25,25,25,9,90,-1877.308,-1893.513,479.5259,-674.6689,-0.7895651,0.1227132,0.6529797,0.7822104,0.2588709,0.1301466,0.3941681,-1.077666,0.2559508,0.6682221,1.203422,0.7911584,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
