0,0,-550.6487,-568.123,-553.7535,-530.9285,-555.9053,-617.0674,-552.8558,-187.7075,81.38104,150.0225,-65.87333,-405.4579,-615.496,-604.4178,-599.3824,-586.7145,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,-575.4405,-560.8006,141.5531,-201.5312,-0.1330185,0.3681461,-0.2612211,0.2607925,7.06337E-05,-0.3849344,0.3942003,-0.1347803,-1.926374E-05,-0.6681514,1.605311E-06,-0.452136,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1,10,-591.7668,-631.2343,-580.9547,-546.397,-571.3539,-646.4396,-570.9738,-199.1178,77.91279,148.7918,-75.36746,-419.2001,-628.2318,-613.7274,-607.1323,-599.0078,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1,10,-575.8435,-557.7736,148.6242,-197.6583,-0.1330185,0.3681461,-1.044817,0.2607925,-0.1293512,-0.9000146,0.7883877,0.1346343,-1.151851,0.2227594,-0.1204461,1.13021,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
2,20,-594.7726,-618.2977,-576.2776,-543.1084,-563.6296,-626.0765,-557.1939,-192.4722,80.63785,149.6533,-69.90833,-410.7531,-603.5936,-579.7114,-584.8362,-593.4638,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2,20,-565.2297,-556.7207,151.1122,-190.8162,0.6549044,0.4908657,0.7835717,-0.3910924,0.129494,-0.5137045,-0.1313819,-0.1347803,0.3839247,3.050092E-05,0.7226887,-0.2260888,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
3,30,-579.744,-598.9532,-584.278,-556.8718,-559.1641,-610.1563,-544.4348,-186.0775,82.6197,152.8531,-69.43362,-417.3089,-619.7809,-570.7598,-575.4171,-582.0142,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,3,30,-566.4388,-568.1707,147.1838,-199.5947,-0.9209414,-1.605311E-05,-0.5224197,-1.173354,-0.2587746,0.2589166,-0.2627798,-0.5388998,-0.511945,-0.3340605,-0.7226851,0.5650856,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
4,40,-570.8471,-584.0822,-573.939,-545.6663,-548.6639,-601.8876,-542.2657,-189.0868,80.14238,152.1147,-66.82274,-413.1485,-607.7595,-549.6341,-558.2478,-572.1313,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,4,40,-581.6207,-571.5925,150.8503,-193.6563,0.9175454,-0.3681749,-1.175417,-0.1303384,0.129494,-0.2561635,0.1314076,0.1346343,1.023831,1.225032,0.1204497,-1.24331,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
5,50,-541.7518,-548.174,-560.1538,-536.5313,-527.4221,-563.2594,-521.8512,-186.2028,77.41733,147.5611,-72.99393,-426.6385,-622.6376,-560.1373,-567.0709,-586.353,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,5,50,-524.6552,-523.8184,146.66,-194.4309,0.1296225,-1.104496,0.130576,0.7823004,-0.9058868,0.2589166,-0.3941746,-0.2694868,-0.2559814,0.1113942,-1.084029,-1.469361,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
6,60,-579.6238,-597.2606,-594.863,-567.1031,-559.7675,-598.4321,-538.9484,-190.8422,76.30254,149.6533,-73.70599,-427.6471,-623.9468,-563.9566,-568.3824,-580.8089,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,6,60,-595.3246,-598.8356,147.0529,-194.56,-0.7896214,-0.1226875,0.130576,-0.6518463,0.129494,-0.3849344,0.2628023,0.4040473,0.3839247,0.4454868,-0.361342,0.1129882,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
7,70,-560.267,-573.3219,-567.1695,-538.9673,-535.1464,-585.9674,-543.5417,-197.6131,76.4264,146.5765,-54.12433,-393.1026,-609.3068,-623.5145,-624.1824,-605.7571,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,7,70,-591.8315,-616.9977,145.8743,-189.6543,0.2609425,0.3681942,0.130576,0.7823004,-0.6470416,-1.286325,-0.3941746,0.1346343,-0.7679071,0.1113942,1.605311E-06,-0.1130621,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
8,80,-584.4329,-601.8549,-581.4471,-537.1403,-538.1637,-589.7932,-537.0345,-191.5945,78.90372,153.2223,-63.26244,-409.4923,-603.1175,-542.4728,-549.3055,-565.7437,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,8,80,-558.915,-580.2787,150.8503,-190.558,0.2609425,0.1227549,0.3917746,-0.3910924,7.06337E-05,0.5164568,0.7883877,-0.2694868,0.8958504,0.1113942,-0.9635809,0.3390353,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
9,90,-545.3587,-558.3298,-559.6615,-537.2621,-518.3703,-552.646,-517.0027,-187.0806,74.44456,147.438,-72.51923,-427.521,-618.9478,-548.2018,-555.2671,-576.8317,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,9,90,-538.6278,-560.9321,152.1598,-187.7178,-0.2643394,0.1227549,-1.044817,-0.6518463,-0.3881964,-1.157555,-0.788362,0.2693408,-1.151851,-0.1113332,0.3613451,-0.791213,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
10,100,-556.7804,-562.6824,-573.5698,-550.4164,-531.0429,-553.8801,-515.7268,-185.3251,73.94909,149.4072,-69.67098,-428.4035,-619.4239,-528.2697,-540.0056,-568.0336,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,10,100,-498.0533,-502.4977,152.9454,-191.2035,0.3922634,-1.104448,0.130576,0.3911694,0.2589158,0.5164568,0.1314076,-0.2694868,-0.7679071,-0.7795151,-0.6022373,-0.6781862,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
11,110,-547.2823,-537.4136,-571.9697,-560.4041,-529.1119,-519.4479,-492.3776,-175.1687,73.45363,144.6074,-67.17876,-435.5898,-639.8962,-531.1342,-528.321,-542.2417,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,11,110,-549.7791,-540.796,147.9695,-190.558,-0.6583005,-0.1226875,0.2611761,0.1304155,-0.3881964,-0.2561635,-1.445342,0.1346343,0.2559428,3.050092E-05,-0.1204461,-0.791213,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
12,120,-550.8892,-540.0736,-545.1378,-553.4615,-549.8708,-541.4154,-497.4813,-165.6393,79.89466,151.2532,-63.85582,-441.6414,-657.5118,-547.7244,-552.0479,-581.05,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,12,120,-568.3198,-549.6138,149.5408,-195.2054,0.2609425,0.7363531,1.436569,0.1304155,-0.1293512,-0.7712445,0.2627991,-7.223901E-05,-0.2559814,0.1113942,-0.2408938,0.1129882,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
13,130,-581.307,-566.0677,-600.2787,-602.7904,-577.1471,-553.1396,-514.7061,-184.4474,67.63193,145.3458,-63.85582,-437.7331,-659.7734,-554.7663,-551.3325,-551.8835,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,13,130,-555.1532,-546.5868,146.1362,-189.267,-0.001698419,0.4909138,-1.044817,0.2607925,-0.3881964,0.1301466,-0.5255757,0.1346343,1.407776,0.2227594,1.605311E-06,0.791136,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
14,140,-567.1201,-549.9876,-552.5227,-564.1799,-569.4229,-555.6079,-507.0506,-166.517,81.00945,152.8531,-53.05624,-421.8477,-643.9431,-559.421,-547.6364,-542.6033,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,14,140,-583.636,-573.5667,150.9812,-194.1727,0.9175454,0.4909138,0.5223731,-1.173354,0.2589158,-0.2561635,-0.1313883,0.6734618,0.1279626,-1.002242,-0.2408938,-0.2260888,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
15,150,-570.246,-553.6147,-564.7078,-589.636,-589.2162,-559.5571,-502.5849,-167.6455,75.43548,148.9149,-60.17684,-441.6414,-677.3891,-572.192,-559.0823,-569.1182,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,15,150,-579.6054,-570.4081,149.6718,-189.267,0.1296225,-0.2454072,-2.247436E-05,-0.6518463,0.3883393,-0.5137045,-0.5255757,-0.4041933,-0.2559814,0.3341231,0.9635841,0.3390353,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
