0,0,-18.27998,-18.985,-18.34588,-1.340432,-18.94861,-21.72426,-18.63453,-8.027232,1.239804,3.569039,-2.138905,-14.24747,-21.80059,-19.81987,-18.01411,-19.53571,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,-18.54874,-19.88648,4.583164,-6.593141,-0.1329728,0.2454039,-0.3917843,-1.434182,0.2588564,0.1287468,-0.2628119,0.4040841,-0.8959066,-0.2227113,-0.1204469,-1.926374E-05,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1,10,-17.67873,-19.58963,-19.20746,-1.827841,-19.43137,-21.84767,-18.76214,-7.149519,1.487535,3.938249,-1.901248,-14.6257,-22.27669,-19.58116,-18.96796,-18.9331,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1,10,-19.08615,-19.62326,4.452216,-6.980973,-0.3956137,0.4908432,-0.1305857,-0.6519201,0.2588564,0.1287468,-0.3942067,0.4040841,-0.3839808,-0.1113476,-0.3613428,-0.113046,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
2,20,-18.03948,-18.25946,-18.9613,-0.9748743,-18.70722,-20.24331,-18.63453,-6.021032,1.735268,5.168951,-2.020077,-15.25607,-22.63377,-19.58116,-18.49103,-18.57153,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2,20,-19.08615,-18.70199,4.452216,-7.239527,0.5236301,-3.531685E-05,-0.783583,0.3910988,0.5177017,0,-2.247436E-05,-0.2694515,-0.5119627,-0.4454386,-0.3613428,0.4520782,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
3,30,-18.52048,-18.86408,-18.9613,-1.096727,-18.82791,-20.98378,-18.63453,-7.525682,1.735268,3.815179,-1.544762,-15.00392,-22.39572,-20.77471,-19.08719,-17.96892,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,3,30,-17.47392,-17.3859,4.05937,-6.722418,-0.2642928,-0.2454778,0.52241,0.5214757,-0.258834,0.1287468,-0.7883941,0.4040841,0.1279449,0.1113813,-0.240895,-0.7911938,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
4,40,-18.88122,-18.5013,-18.34588,-0.9748751,-18.10376,-19.74965,-17.48599,-6.14642,2.973927,4.922811,-1.663591,-13.1128,-20.96742,-18.14891,-18.25257,-19.53571,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,4,40,-17.47392,-18.57039,4.845048,-8.015189,-0.5269346,0.2454039,0.130613,-3.210623E-05,0.3882783,-0.901223,-2.247436E-05,-3.692216E-05,-0.2560006,0.1113813,8.026557E-07,-0.113046,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
5,50,-18.64073,-18.25946,-19.33055,-1.462285,-19.31067,-20.49013,-18.63453,-7.024131,1.363669,5.045881,-2.376562,-13.1128,-21.44352,-18.14891,-17.77565,-17.60735,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,5,50,-18.28003,-18.57039,3.011795,-7.239525,0.2609891,-3.531685E-05,0.6530101,-3.210623E-05,-0.3882574,-0.5149847,0.2627702,-0.5388645,-0.1280188,-0.2227113,-0.240895,0.9041788,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
6,60,-17.07748,-17.77576,-17.60739,-1.705989,-17.3796,-20.24331,-16.84792,-7.149519,1.363669,3.938249,-2.614219,-14.6257,-22.15767,-19.58116,-16.94103,-17.60735,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,6,60,-18.68309,-19.49165,4.05937,-7.756634,0.2609891,-3.531685E-05,0.52241,-1.173428,-0.1294122,0.1287468,0.1313755,0.4040841,-0.1280188,0.1113813,0.3613443,-0.4521199,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
7,70,-17.91923,-18.5013,-18.59205,-0.7311704,-18.46583,-19.99648,-18.12407,-6.14642,1.363669,5.538162,-2.138905,-13.99532,-21.80059,-18.62633,-17.77565,-17.96892,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,7,70,-20.02662,-18.57039,4.845048,-7.110248,0.39231,-0.6136367,-1.044782,0.1303449,0.3882783,-0.3862379,0.3941649,-0.404158,-0.3839808,1.605311E-05,8.026557E-07,-0.113046,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
8,80,-18.64073,-17.29206,-18.46897,-0.4874656,-18.34514,-19.99648,-17.10315,-7.149518,1.859134,4.676671,-2.020077,-14.49962,-21.08644,-19.46181,-18.13334,-17.84839,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,8,80,-19.08615,-18.30717,3.928422,-6.851694,-0.3956137,-1.104518,1.284249E-05,0.6519041,-0.5176808,0.1287468,-0.7883941,-3.692216E-05,0.6398707,0.3341087,-0.8431344,-1.243294,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
9,90,-18.27998,-19.22685,-18.71513,-2.193399,-18.70722,-21.1072,-18.50691,-6.773355,2.106917,4.30746,-1.425934,-13.23887,-20.84839,-19.46181,-18.7295,-19.29467,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,9,90,-17.87698,-18.57039,5.237887,-8.015189,-0.2642928,0.613566,0.130613,-0.1303577,0.5177017,-0.7724766,-0.1314172,0.5387906,-0.3839808,-0.5568023,0.2408966,-1.926374E-05,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
